"","OBJECTID","CMM","CM","TYPE_","NIVEAU","GISEMENT","TRANCHE","ZONE_","RAPPORT_MIN","MINR_PASSANT","X","Y","Z","PT","PP","BPL_B","RP","CO2_B","CAO_B","SIO2_B","FE2O3_B","AL2O3_B","F_B","CORG_B","NA2O_B","K2O_B","MGO_B","CD_B","U_B","AS_B","V_B","ZN_B","TI_B","TR_B","SR_B","CL_B","Mo_B","Cr_B","SIO2_L","MGO_L","CD_L","CO2_L","SO3_B","AS_L","CL_L","SIO2R_B","Th_B","ORDRE","OBS"
"112",112,"CMM5","CM942","GEOCHIMIE","Niveau 14","G1","T5","","0","0","285754,2845","190201,5853","467,4378749","0,471293916","0,471293916","42,19365895","70,48843188","9,597257926","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,533847472","0","0","0","0","0","0","0","25,70694087","0"
"113",113,"CMM6","CM944","GEOCHIMIE","Niveau 14","G1","T3","","0","0","275408,012","196147,3693","470,9511568","0,514138817","0,514138817","31,2596401","46,26392459","12,59640103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,679520137","0","0","0","0","0","0","0","25,70694087","0"
"114",114,"CMM1","CM698","GEOCHIMIE","Niveau 15","G1","T1","","0","0","262872,4336","196575,5013","476,958012","0,428449015","0,428449015","31,75664096","54,51585261","12,97343616","19,71722365","6,975149957","0,668380463","1,105398458","1,919451585","2,982005141","0","0","0,985432734","5,141388175","77,12082262","6,855184233","34,27592117","127,6778063","0","0","904,8843188","0","0","0","0","0,497000857","0","0","1,919451585","0","0","0","0","26,5638389","0"
"115",115,"CMM7","CM703","GEOCHIMIE","Niveau 15","G1","T1","","0","0","292263,4876","195937,1979","483,033419","0,899742931","0,899742931","41,31962296","58,260497","9,845758355","0","0","0","0","0","2,570694087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26,5638389","0"
"117",117,"CMM4","CM939","GEOCHIMIE","Niveau 15","G1","T3","","0","0","282233,4961","196138,7061","490,1628106","0,685518423","0,685518423","38,68037704","55,218509","9,297343616","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,868037704","0","0","0","0","0","0","0","26,5638389","0"
"118",118,"CMM8","CM940","GEOCHIMIE","Niveau 15","G1","T2","","0","0","289660,8398","195710,9683","492,6735219","0,59982862","0,59982862","27,06083976","48,0891174","16,49528706","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8,431876607","0","0","0","0","0","0","0","26,5638389","0"
"119",119,"CMM9","CM941","GEOCHIMIE","Niveau 15","G1","T4","","0","0","273668,4919","193183,2734","468,0119966","0,728363325","0,728363325","37,54927164","60,33419023","8,466152528","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,439588689","0","0","0","0","0","0","0","26,5638389","0"
"122",122,"CMM4","CM939","GEOCHIMIE","Niveau 16","G1","T3","","0","0","282233,4961","196138,7061","490,1628106","0,514138817","0,514138817","15,7840617","63,59897172","15,59554413","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3,016281063","0","0","0","0","0","0","0","47,98628963","0"
"123",123,"CMM8","CM940","GEOCHIMIE","Niveau 16","G1","T2","","0","0","289660,8398","195710,9683","492,6735219","0,171379606","0,171379606","22,28791774","58,12339332","15,89545844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,908311911","0","0","0","0","0","0","0","47,98628963","0"
"125",125,"CMM5","CM942","GEOCHIMIE","Niveau 16","G1","T5","","0","0","285754,2845","190201,5853","467,4378749","0,471293916","0,471293916","10,28277635","63,00771208","17,99485861","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,099400171","0","0","0","0","0","0","0","47,98628963","0"
"127",127,"CMM4","CM939","GEOCHIMIE","Niveau 17","G1","T3","","0","0","282233,4961","196138,7061","490,1628106","0,342759212","0,342759212","14,19023136","68,58611825","17,99485861","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,962296487","0","0","0","0","0","0","0","48,84318766","0"
"128",128,"CMM8","CM940","GEOCHIMIE","Niveau 17","G1","T2","","0","0","289660,8398","195710,9683","492,6735219","0,085689803","0,085689803","29,38303342","54,24164524","9,597257926","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,642673522","0","0","0","0","0","0","0","48,84318766","0"
"129",129,"CMM9","CM941","GEOCHIMIE","Niveau 17","G1","T4","","0","0","273668,4919","193183,2734","468,0119966","0,214224507","0,214224507","11,79948586","54,31019709","9,288774636","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,442159383","0","0","0","0","0","0","0","48,84318766","0"
"130",130,"CMM5","CM942","GEOCHIMIE","Niveau 17","G1","T5","","0","0","285754,2845","190201,5853","467,4378749","0,257069409","0,257069409","15,1756641","72,81062554","10,79691517","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48,84318766","0"
"133",133,"CMM8","CM940","GEOCHIMIE","Niveau 18","G1","T2","","0","0","289660,8398","195710,9683","492,6735219","0,514138817","0,514138817","33,05912596","45,45844045","11,85089974","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,394173093","0","0","0","0","0","0","0","50,55698372","0"
"135",135,"CMM5","CM942","GEOCHIMIE","Niveau 18","G1","T5","","0","0","285754,2845","190201,5853","467,4378749","0,29991431","0,29991431","36,24678663","39,23736075","11,56812339","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,437017995","0","0","0","0","0","0","0","50,55698372","0"
"136",136,"CMM6","CM944","GEOCHIMIE","Niveau 18","G1","T3","","0","0","275408,012","196147,3693","470,9511568","0,257069409","0,257069409","32,75921165","64,97857755","11,6966581","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,779777207","0","0","0","0","0","0","0","50,55698372","0"
"138",138,"CMM2","CM701","GEOCHIMIE","Niveau 19","G1","T2","","0","0","273605,347","190830,1799","449,3573265","0,856898029","0,856898029","51,88517566","68,85175664","5,209940017","38,97172237","7,446443873","0,402742074","0,831191088","2,819194516","0","0","0","1,019708655","11,13967438","102,8277635","9,42587832","249,3573265","326,4781491","0","0","754,9271637","0","0","0","0","0,29134533","0","0","0","0","0","0","0","3,427592117","0"
"139",139,"CMM3","CM705","GEOCHIMIE","Niveau 19","G1","T2","","0","0","295684,5844","196491,1825","512,9562982","0,771208226","0,771208226","55,71550985","66,29820051","4,678663239","42,93059126","4,1302485","0,30848329","0,625535561","3,170522708","0","0","0","0,616966581","14,5672665","125,1071123","8,568980291","313,6246787","143,1019709","0","0","873,1790917","0","0","0","0","0,29991431","0","0","0","0","0","0","0","3,427592117","0"
"140",140,"CMM4","CM939","GEOCHIMIE","Niveau 19","G1","T3","","0","0","282233,4961","196138,7061","490,1628106","0,128534704","0,128534704","44,49014567","61,25107112","11,99657241","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,488431877","0","0","0","0","0","0","0","3,427592117","0"
"141",141,"CMM5","CM942","GEOCHIMIE","Niveau 19","G1","T5","","0","0","285754,2845","190201,5853","467,4378749","0,556983719","0,471293916","47,37789203","59,15167095","9,160239931","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3,427592117","0"
"142",142,"CMM6","CM944","GEOCHIMIE","Niveau 19","G1","T3","","0","0","275408,012","196147,3693","470,9511568","0,59982862","0,539845758","54,83290488","65,08997429","6,289631534","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3,658954584","0","0","0","0","0","0","0","3,427592117","0"
"143",143,"CMM1","CM698","GEOCHIMIE","Niveau 20","G1","T1","","0","0","262872,4336","196575,5013","476,958012","0,471293916","0,471293916","60,90831191","73,93316195","4,224507284","29,75149957","1,242502142","0,102827763","0,248500428","3,504712939","0","0","0","0,368466153","4,284490146","201,3710368","9,42587832","303,3419023","178,2347901","0","0","920,3084833","0","0","0","0","0,30848329","0","0","0","0","0","0","0","2,570694087","0"
"144",144,"CMM2","CM701","GEOCHIMIE","Niveau 20","G1","T2","","0","0","273605,347","190830,1799","449,3573265","0,556983719","0,556983719","62,55355613","81,9108826","4,173093402","44,90145673","0,745501285","0,119965724","0,231362468","3,427592117","0","0","0","0,334190231","11,99657241","119,9657241","5,998286204","233,0762639","301,6281063","0","0","958,8688946","0","0","0","0","0,239931448","0","0","0","0","0","0","0","2,570694087","0"
"145",145,"CMM3","CM705","GEOCHIMIE","Niveau 20","G1","T2","","0","0","295684,5844","196491,1825","512,9562982","0,771208226","0,428449015","59,40874036","80,01713796","4,10454156","46,62382177","1,285347044","0,214224507","0,334190231","3,581833762","0","0","0","0,351328192","10,28277635","155,9554413","10,28277635","404,4558698","112,2536418","0","0","960,5826907","0","0","0","0","0,30848329","0","0","0","0","0","0","0","2,570694087","0"
"146",146,"CMM5","CM942","GEOCHIMIE","Niveau 20","G1","T5","","0","0","285754,2845","190201,5853","467,4378749","1,199657241","1,199657241","59,40874036","71,20822622","4,952870608","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,479862896","0","0","0","0","0","0","0","2,570694087","0"
"147",147,"CMM6","CM944","GEOCHIMIE","Niveau 20","G1","T3","","0","0","275408,012","196147,3693","470,9511568","0,385604113","0,385604113","60,96829477","72,93059126","4,198800343","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3,333333333","0","0","0","0","0","0","0","2,570694087","0"
"148",148,"CMM14","CM1688","GEOCHIMIE","Niveau 1","G2","T2","Zone1","0","0","300556,9837","199170,5741","514,6101114","0,514138817","0,514138817","40,83119109","63,40188518","11,09682948","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,342759212","0","0","0","0","0","0","0","5,998286204","0"
"149",149,"CMM15","CM1690","GEOCHIMIE","Niveau 1","G2","T1","Zone1","0","0","302699,2288","198428,4747","488,269066","0,428449015","0,428449015","39,41730934","51,81662382","11,6966581","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,317052271","0","0","0","0","0","0","0","5,998286204","0"
"151",151,"CMM17","CM1724","GEOCHIMIE","Niveau 1","G2","T1","Zone2","0","0","315552,5364","195446,9409","439,4687232","0,771208226","0,771208226","49,8714653","67,01799486","7,960582691","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,145672665","0","0","0","0","0","0","0","5,998286204","0"
"153",153,"CMM19","CM1729","GEOCHIMIE","Niveau 1","G2","T3","Zone2","0","0","307840,617","195460,0771","454,335904","0,514138817","0,514138817","44,11311054","62,40788346","10,19708655","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,454155955","0","0","0","0","0","0","0","5,998286204","0"
"156",156,"CMM22","CM1205","GEOCHIMIE","Niveau 1","G2","T1","Zone2","0","0","315574,9786","192700,9426","409,3401885","1,45672665","1,45672665","46,75235647","68,80891174","8,071979434","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,239931448","0","0","0","0","0","0","0","5,998286204","0"
"157",157,"CMM23","CM1227","GEOCHIMIE","Niveau 1","G2","T1","Zone2","0","0","316242,5021","193823,479","424,2073693","0,29991431","0,29991431","47,6092545","68,70608398","8,551842331","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,325621251","0","0","0","0","0","0","0","5,998286204","0"
"159",159,"CMM25","CM1260","GEOCHIMIE","Niveau 1","G2","T2","Zone3","0","0","318376,1782","194867,1808","428,9460154","1,028277635","1,028277635","43,99314482","68,02056555","10,05141388","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,30848329","0","0","0","0","0","0","0","5,998286204","0"
"160",160,"CMM26","CM1196","GEOCHIMIE","Niveau 1","G2","T1","Zone1","0","0","301745,2356","196959,5544","481,0882605","0,556983719","0,556983719","46,88089117","73,23050557","9,854327335","43,36760925","5,132819195","0,162810626","0,402742074","2,733504713","0","0","0","0,377035133","17,99485861","78,83461868","6,855184233","89,97429306","161,0968295","0","0","546,7009426","0","0","0","0","0,248500428","0","0","0","0","0","0","0","5,998286204","0"
"162",162,"CMM28","CM1206","GEOCHIMIE","Niveau 1","G2","T3","Zone2","0","0","307823,5561","192458,4404","455,9897172","1,028277635","1,028277635","48,39760069","67,33504713","7,283633248","39,82005141","9,451585261","0,179948586","0,445586975","2,793487575","0","0","0","0,351328192","13,71036847","87,40359897","5,141388175","94,2587832","195,3727506","0","0","605,8269066","0","0","0","0","0,222793488","0","0","0","0","0","0","0","5,998286204","0"
"163",163,"CMM29","CM1207","GEOCHIMIE","Niveau 1","G2","T2","Zone2","0","0","300069,3316","191035,0557","400,3684662","0,985432734","0,985432734","49,36589546","69,8714653","8,903170523","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,531276778","0","0","0","0","0","0","0","5,998286204","0"
"164",164,"CMM30","CM1208","GEOCHIMIE","Niveau 1","G2","T2","Zone2","0","0","305223,7275","190944,1302","395,638389","0,942587832","0,942587832","45,8269066","66,85518423","10,67694944","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,711225364","0","0","0","0","0","0","0","5,998286204","0"
"165",165,"CMM31","CM1210","GEOCHIMIE","Niveau 1","G2","T3","Zone2","0","0","312133,2476","190919,0231","396,3067695","0,685518423","0,685518423","45,56126821","54,98714653","10,51413882","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,568123393","0","0","0","0","0","0","0","5,998286204","0"
"167",167,"CMM14","CM1688","GEOCHIMIE","Niveau 2","G2","T2","Zone1","0","0","300556,9837","199170,5741","514,6101114","0,428449015","0,342759212","51,79091688","71,14824336","6,375321337","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,265638389","0","0","0","0","0","0","0","9,42587832","0"
"168",168,"CMM33","CM1689","GEOCHIMIE","Niveau 2","G2","T2","Zone1","0","0","302270,7798","199170,5741","501,4995716","0,514138817","0,428449015","53,041988","71,77377892","7,917737789","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9,42587832","0"
"169",169,"CMM15","CM1690","GEOCHIMIE","Niveau 2","G2","T1","Zone1","0","0","302699,2288","198428,4747","488,269066","0,771208226","0,257069409","48,23479006","67,20651243","10,59982862","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,342759212","0","0","0","0","0","0","0","9,42587832","0"
"172",172,"CMM36","CM1700","GEOCHIMIE","Niveau 2","G2","T3","Zone1","0","0","314695,8012","196944,2759","469,2459297","0,642673522","0,171379606","49,62296487","73,02485004","5,398457584","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9,42587832","0"
"173",173,"CMM37","CM1703","GEOCHIMIE","Niveau 2","G2","T4","Zone1","0","0","309554,413","196944,2759","465,2613539","0,59982862","0,171379606","43,61610968","53,35904027","11,99657241","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9,42587832","0"
"175",175,"CMM38","CM1708","GEOCHIMIE","Niveau 2","G2","T1","Zone1","0","0","302699,2288","196944,2759","475,4155955","0,59982862","0,59982862","41,61096829","74,70437018","12,16795201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9,42587832","0"
"177",177,"CMM40","CM1714","GEOCHIMIE","Niveau 2","G2","T2","Zone1","0","0","307412,168","196202,1765","457,4378749","0,59982862","0,171379606","54,71293916","64,27592117","7,497857755","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9,42587832","0"
"178",178,"CMM41","CM1716","GEOCHIMIE","Niveau 2","G2","T3","Zone1","0","0","309126,2554","195970,7027","464,2245073","0,59982862","0,171379606","52,09940017","62,17652099","7,797772065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9,42587832","0"
"179",179,"CMM42","CM1717","GEOCHIMIE","Niveau 2","G2","T1","Zone1","0","0","310856,3925","196238,8603","466,9922879","0,556983719","0,068551842","41,79948586","61,49957155","11,63667524","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9,42587832","0"
"180",180,"CMM43","CM1718","GEOCHIMIE","Niveau 2","G2","T1","Zone1","0","0","312553,5561","196202,1765","459,9143102","0,685518423","0,342759212","46,04970009","67,34361611","11,16538132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9,42587832","0"
"183",183,"CMM18","CM1727","GEOCHIMIE","Niveau 2","G2","T1","Zone2","0","0","312125,1071","195460,0771","450,5227078","0,514138817","0,257069409","51,13967438","65,08140531","3,487574979","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,428449015","0","0","0","0","0","0","0","9,42587832","0"
